B	27	16	16:25:31	Nov-13-2019
B	27	17	16:25:32	Nov-13-2019
B	27	16	16:25:32	Nov-13-2019
B	27	15	16:25:33	Nov-13-2019
B	27	16	16:25:33	Nov-13-2019
B	27	16	16:25:33	Nov-13-2019
B	27	16	16:25:34	Nov-13-2019
B	27	16	16:25:34	Nov-13-2019
B	27	16	16:25:35	Nov-13-2019
B	27	16	16:25:35	Nov-13-2019
B	27	16	16:25:35	Nov-13-2019
B	27	15	16:25:36	Nov-13-2019
B	27	16	16:25:36	Nov-13-2019
B	27	16	16:25:37	Nov-13-2019
B	27	17	16:25:37	Nov-13-2019
B	27	15	16:25:37	Nov-13-2019
B	27	16	16:25:38	Nov-13-2019
A	28	15	16:25:38	Nov-13-2019
B	27	17	16:25:39	Nov-13-2019
A	28	14	16:25:39	Nov-13-2019
B	27	15	16:25:39	Nov-13-2019
A	28	15	16:25:40	Nov-13-2019
B	27	17	16:25:40	Nov-13-2019
A	28	15	16:25:41	Nov-13-2019
B	27	15	16:25:41	Nov-13-2019
A	28	15	16:25:42	Nov-13-2019
B	27	17	16:25:42	Nov-13-2019
B	27	16	16:25:42	Nov-13-2019
B	27	15	16:25:43	Nov-13-2019
A	28	15	16:25:43	Nov-13-2019
B	27	17	16:25:44	Nov-13-2019
A	28	15	16:25:44	Nov-13-2019
B	27	15	16:25:44	Nov-13-2019
A	28	15	16:25:45	Nov-13-2019
B	27	17	16:25:45	Nov-13-2019
A	28	15	16:25:46	Nov-13-2019
B	27	15	16:25:46	Nov-13-2019
A	28	14	16:25:46	Nov-13-2019
B	27	16	16:25:47	Nov-13-2019
A	28	15	16:25:47	Nov-13-2019
B	27	15	16:25:48	Nov-13-2019
A	28	14	16:25:48	Nov-13-2019
B	27	16	16:25:48	Nov-13-2019
A	28	15	16:25:49	Nov-13-2019
B	27	15	16:25:49	Nov-13-2019
A	28	14	16:25:50	Nov-13-2019
B	27	16	16:25:50	Nov-13-2019
A	28	15	16:25:50	Nov-13-2019
B	27	16	16:25:51	Nov-13-2019
A	28	14	16:25:51	Nov-13-2019
B	27	16	16:25:52	Nov-13-2019
A	28	15	16:25:52	Nov-13-2019
B	27	16	16:25:52	Nov-13-2019
A	28	14	16:25:53	Nov-13-2019
B	27	16	16:25:53	Nov-13-2019
A	28	15	16:25:54	Nov-13-2019
B	27	16	16:25:54	Nov-13-2019
A	28	14	16:25:54	Nov-13-2019
B	27	16	16:25:55	Nov-13-2019
B	27	17	16:25:55	Nov-13-2019
B	27	16	16:25:56	Nov-13-2019
A	28	13	16:25:56	Nov-13-2019
B	27	16	16:25:57	Nov-13-2019
A	28	15	16:25:57	Nov-13-2019
B	27	16	16:25:57	Nov-13-2019
B	27	15	16:25:58	Nov-13-2019
B	27	16	16:25:58	Nov-13-2019
B	27	17	16:25:59	Nov-13-2019
B	27	16	16:25:59	Nov-13-2019
A	28	14	16:25:59	Nov-13-2019
B	27	16	16:26:00	Nov-13-2019
A	28	15	16:26:00	Nov-13-2019
B	27	16	16:26:01	Nov-13-2019
A	28	14	16:26:01	Nov-13-2019
B	27	16	16:26:01	Nov-13-2019
A	28	15	16:26:02	Nov-13-2019
B	27	16	16:26:02	Nov-13-2019
A	28	14	16:26:03	Nov-13-2019
B	27	16	16:26:03	Nov-13-2019
B	27	16	16:26:03	Nov-13-2019
B	27	17	16:26:04	Nov-13-2019
A	28	14	16:26:04	Nov-13-2019
B	27	16	16:26:05	Nov-13-2019
A	28	15	16:26:05	Nov-13-2019
B	27	17	16:26:05	Nov-13-2019
A	28	14	16:26:06	Nov-13-2019
B	27	16	16:26:06	Nov-13-2019
A	28	15	16:26:07	Nov-13-2019
B	27	16	16:26:07	Nov-13-2019
A	28	14	16:26:07	Nov-13-2019
B	27	16	16:26:08	Nov-13-2019
A	28	15	16:26:08	Nov-13-2019
B	27	17	16:26:09	Nov-13-2019
A	28	14	16:26:09	Nov-13-2019
